ticker,average_weight,simulation,strategy
GSG,0.09999999999999978,1734,min_variance
SGOV,0.39999999999999913,1734,min_variance
VT,0.09999999999999978,1734,min_variance
BND,0.28094794871794876,1734,max_sharpe
GLD,0.17610196581196635,1734,max_sharpe
GSG,0.11874957264957244,1734,max_sharpe
SGOV,0.23281957264957265,1734,max_sharpe
VT,0.19138085470085472,1734,max_sharpe
BND,0.0,1734,market_cap
GLD,0.0,1734,market_cap
GSG,0.0,1734,market_cap
SGOV,0.0,1734,market_cap
VT,1.0,1734,market_cap
BND,0.19999999999999957,1734,equal_weight
GLD,0.19999999999999957,1734,equal_weight
GSG,0.19999999999999957,1734,equal_weight
SGOV,0.19999999999999957,1734,equal_weight
VT,0.19999999999999957,1734,equal_weight
BND,0.3000000000000002,1735,min_variance
GLD,0.09999999999999978,1735,min_variance
GSG,0.09999999999999978,1735,min_variance
SGOV,0.39999999999999913,1735,min_variance
VT,0.09999999999999978,1735,min_variance
BND,0.250385811965812,1735,max_sharpe
GLD,0.1602433333333331,1735,max_sharpe
GSG,0.10407521367521345,1735,max_sharpe
SGOV,0.2458041025641029,1735,max_sharpe
VT,0.23949179487179473,1735,max_sharpe
BND,0.0,1735,market_cap
GLD,0.0,1735,market_cap
GSG,0.0,1735,market_cap
SGOV,0.0,1735,market_cap
VT,1.0,1735,market_cap
BND,0.19999999999999957,1735,equal_weight
GLD,0.19999999999999957,1735,equal_weight
GSG,0.19999999999999957,1735,equal_weight
SGOV,0.19999999999999957,1735,equal_weight
VT,0.19999999999999957,1735,equal_weight
BND,0.3000000000000002,1736,min_variance
GLD,0.09999999999999978,1736,min_variance
GSG,0.09999999999999978,1736,min_variance
SGOV,0.39999999999999913,1736,min_variance
VT,0.09999999999999978,1736,min_variance
BND,0.19147188034188087,1736,max_sharpe
GLD,0.26665957264957246,1736,max_sharpe
GSG,0.10308572649572628,1736,max_sharpe
SGOV,0.2314826495726495,1736,max_sharpe
VT,0.2073001709401714,1736,max_sharpe
BND,0.0,1736,market_cap
GLD,0.0,1736,market_cap
GSG,0.0,1736,market_cap
SGOV,0.0,1736,market_cap
VT,1.0,1736,market_cap
BND,0.19999999999999957,1736,equal_weight
GLD,0.19999999999999957,1736,equal_weight
GSG,0.19999999999999957,1736,equal_weight
SGOV,0.19999999999999957,1736,equal_weight
VT,0.19999999999999957,1736,equal_weight
BND,0.3000000000000002,1737,min_variance
GLD,0.09999999999999978,1737,min_variance
GSG,0.09999999999999978,1737,min_variance
SGOV,0.39999999999999913,1737,min_variance
VT,0.09999999999999978,1737,min_variance
BND,0.16874794871794868,1737,max_sharpe
GLD,0.2047513675213679,1737,max_sharpe
GSG,0.10457871794871772,1737,max_sharpe
SGOV,0.2359267521367521,1737,max_sharpe
VT,0.2859952136752136,1737,max_sharpe
BND,0.0,1737,market_cap
GLD,0.0,1737,market_cap
GSG,0.0,1737,market_cap
SGOV,0.0,1737,market_cap
VT,1.0,1737,market_cap
BND,0.19999999999999957,1737,equal_weight
GLD,0.19999999999999957,1737,equal_weight
GSG,0.19999999999999957,1737,equal_weight
SGOV,0.19999999999999957,1737,equal_weight
VT,0.19999999999999957,1737,equal_weight
BND,0.3000000000000002,1738,min_variance
GLD,0.09999999999999978,1738,min_variance
GSG,0.09999999999999978,1738,min_variance
SGOV,0.39999999999999913,1738,min_variance
VT,0.09999999999999978,1738,min_variance
BND,0.2608656410256412,1738,max_sharpe
GLD,0.12255170940170915,1738,max_sharpe
GSG,0.10593273504273484,1738,max_sharpe
SGOV,0.23928965811965824,1738,max_sharpe
VT,0.2713600854700858,1738,max_sharpe
BND,0.0,1738,market_cap
GLD,0.0,1738,market_cap
GSG,0.0,1738,market_cap
SGOV,0.0,1738,market_cap
VT,1.0,1738,market_cap
BND,0.19999999999999957,1738,equal_weight
GLD,0.19999999999999957,1738,equal_weight
GSG,0.19999999999999957,1738,equal_weight
SGOV,0.19999999999999957,1738,equal_weight
VT,0.19999999999999957,1738,equal_weight
BND,0.3000000000000002,1739,min_variance
GLD,0.09999999999999978,1739,min_variance
GSG,0.09999999999999978,1739,min_variance
SGOV,0.39999999999999913,1739,min_variance
VT,0.09999999999999978,1739,min_variance
BND,0.25928752136752187,1739,max_sharpe
GLD,0.20529905982906,1739,max_sharpe
GSG,0.11838598290598273,1739,max_sharpe
SGOV,0.282423675213675,1739,max_sharpe
VT,0.134603675213675,1739,max_sharpe
BND,0.0,1739,market_cap
GLD,0.0,1739,market_cap
GSG,0.0,1739,market_cap
SGOV,0.0,1739,market_cap
VT,1.0,1739,market_cap
BND,0.19999999999999957,1739,equal_weight
GLD,0.19999999999999957,1739,equal_weight
GSG,0.19999999999999957,1739,equal_weight
SGOV,0.19999999999999957,1739,equal_weight
VT,0.19999999999999957,1739,equal_weight
BND,0.3000000000000002,1740,min_variance
GLD,0.09999999999999978,1740,min_variance
GSG,0.09999999999999978,1740,min_variance
SGOV,0.39999999999999913,1740,min_variance
VT,0.09999999999999978,1740,min_variance
BND,0.2863958974358973,1740,max_sharpe
GLD,0.22742358974358978,1740,max_sharpe
GSG,0.1684048717948723,1740,max_sharpe
SGOV,0.21421769230769275,1740,max_sharpe
VT,0.10355794871794852,1740,max_sharpe
BND,0.0,1740,market_cap
GLD,0.0,1740,market_cap
GSG,0.0,1740,market_cap
SGOV,0.0,1740,market_cap
VT,1.0,1740,market_cap
BND,0.19999999999999957,1740,equal_weight
GLD,0.19999999999999957,1740,equal_weight
GSG,0.19999999999999957,1740,equal_weight
SGOV,0.19999999999999957,1740,equal_weight
VT,0.19999999999999957,1740,equal_weight
BND,0.3000000000000002,1741,min_variance
GLD,0.09999999999999978,1741,min_variance
GSG,0.09999999999999978,1741,min_variance
SGOV,0.39999999999999913,1741,min_variance
VT,0.09999999999999978,1741,min_variance
BND,0.3492693162393159,1741,max_sharpe
GLD,0.2362526495726497,1741,max_sharpe
GSG,0.10036435897435876,1741,max_sharpe
SGOV,0.18513145299145356,1741,max_sharpe
VT,0.12898213675213654,1741,max_sharpe
BND,0.0,1741,market_cap
GLD,0.0,1741,market_cap
GSG,0.0,1741,market_cap
SGOV,0.0,1741,market_cap
VT,1.0,1741,market_cap
BND,0.19999999999999957,1741,equal_weight
GLD,0.19999999999999957,1741,equal_weight
GSG,0.19999999999999957,1741,equal_weight
SGOV,0.19999999999999957,1741,equal_weight
VT,0.19999999999999957,1741,equal_weight
BND,0.3000000000000002,1742,min_variance
GLD,0.09999999999999978,1742,min_variance
GSG,0.09999999999999978,1742,min_variance
SGOV,0.39999999999999913,1742,min_variance
VT,0.09999999999999978,1742,min_variance
BND,0.266555042735043,1742,max_sharpe
GLD,0.24674247863247847,1742,max_sharpe
GSG,0.10221632478632456,1742,max_sharpe
SGOV,0.23429111111111153,1742,max_sharpe
VT,0.1501950427350425,1742,max_sharpe
BND,0.0,1742,market_cap
GLD,0.0,1742,market_cap
GSG,0.0,1742,market_cap
SGOV,0.0,1742,market_cap
VT,1.0,1742,market_cap
BND,0.19999999999999957,1742,equal_weight
GLD,0.19999999999999957,1742,equal_weight
GSG,0.19999999999999957,1742,equal_weight
SGOV,0.19999999999999957,1742,equal_weight
VT,0.19999999999999957,1742,equal_weight
BND,0.3000000000000002,1743,min_variance
GLD,0.09999999999999978,1743,min_variance
GSG,0.09999999999999978,1743,min_variance
SGOV,0.39999999999999913,1743,min_variance
VT,0.09999999999999978,1743,min_variance
BND,0.249422905982906,1743,max_sharpe
GLD,0.2428802564102564,1743,max_sharpe
GSG,0.16455914529914506,1743,max_sharpe
SGOV,0.22502179487179516,1743,max_sharpe
VT,0.11811572649572627,1743,max_sharpe
BND,0.0,1743,market_cap
GLD,0.0,1743,market_cap
GSG,0.0,1743,market_cap
SGOV,0.0,1743,market_cap
VT,1.0,1743,market_cap
BND,0.19999999999999957,1743,equal_weight
GLD,0.19999999999999957,1743,equal_weight
GSG,0.19999999999999957,1743,equal_weight
SGOV,0.19999999999999957,1743,equal_weight
VT,0.19999999999999957,1743,equal_weight
BND,0.3000000000000002,1744,min_variance
GLD,0.09999999999999978,1744,min_variance
GSG,0.09999999999999978,1744,min_variance
SGOV,0.39999999999999913,1744,min_variance
VT,0.09999999999999978,1744,min_variance
BND,0.23532341880341887,1744,max_sharpe
GLD,0.19821923076923062,1744,max_sharpe
GSG,0.17179179487179536,1744,max_sharpe
SGOV,0.2281365811965816,1744,max_sharpe
VT,0.1665290598290602,1744,max_sharpe
BND,0.0,1744,market_cap
GLD,0.0,1744,market_cap
GSG,0.0,1744,market_cap
SGOV,0.0,1744,market_cap
VT,1.0,1744,market_cap
BND,0.19999999999999957,1744,equal_weight
GLD,0.19999999999999957,1744,equal_weight
GSG,0.19999999999999957,1744,equal_weight
SGOV,0.19999999999999957,1744,equal_weight
VT,0.19999999999999957,1744,equal_weight
BND,0.3000000000000002,1745,min_variance
GLD,0.09999999999999978,1745,min_variance
GSG,0.09999999999999978,1745,min_variance
SGOV,0.39999999999999913,1745,min_variance
VT,0.09999999999999978,1745,min_variance
BND,0.2598062393162395,1745,max_sharpe
GLD,0.16910837606837645,1745,max_sharpe
GSG,0.1080496581196579,1745,max_sharpe
SGOV,0.22769512820512858,1745,max_sharpe
VT,0.23534017094017082,1745,max_sharpe
BND,0.0,1745,market_cap
GLD,0.0,1745,market_cap
GSG,0.0,1745,market_cap
SGOV,0.0,1745,market_cap
VT,1.0,1745,market_cap
BND,0.19999999999999957,1745,equal_weight
GLD,0.19999999999999957,1745,equal_weight
GSG,0.19999999999999957,1745,equal_weight
SGOV,0.19999999999999957,1745,equal_weight
VT,0.19999999999999957,1745,equal_weight
BND,0.3000000000000002,1746,min_variance
GLD,0.09999999999999978,1746,min_variance
GSG,0.09999999999999978,1746,min_variance
SGOV,0.39999999999999913,1746,min_variance
VT,0.09999999999999978,1746,min_variance
BND,0.2568671794871796,1746,max_sharpe
GLD,0.18832247863247917,1746,max_sharpe
GSG,0.15462521367521373,1746,max_sharpe
SGOV,0.24249760683760707,1746,max_sharpe
VT,0.1576876068376067,1746,max_sharpe
BND,0.0,1746,market_cap
GLD,0.0,1746,market_cap
GSG,0.0,1746,market_cap
SGOV,0.0,1746,market_cap
VT,1.0,1746,market_cap
BND,0.19999999999999957,1746,equal_weight
GLD,0.19999999999999957,1746,equal_weight
GSG,0.19999999999999957,1746,equal_weight
SGOV,0.19999999999999957,1746,equal_weight
VT,0.19999999999999957,1746,equal_weight
BND,0.3000000000000002,1747,min_variance
GLD,0.09999999999999978,1747,min_variance
GSG,0.09999999999999978,1747,min_variance
SGOV,0.39999999999999913,1747,min_variance
VT,0.09999999999999978,1747,min_variance
BND,0.32375128205128195,1747,max_sharpe
GLD,0.18850974358974415,1747,max_sharpe
GSG,0.10457418803418785,1747,max_sharpe
SGOV,0.23314905982905987,1747,max_sharpe
VT,0.15001564102564086,1747,max_sharpe
BND,0.0,1747,market_cap
GLD,0.0,1747,market_cap
GSG,0.0,1747,market_cap
SGOV,0.0,1747,market_cap
VT,1.0,1747,market_cap
BND,0.19999999999999957,1747,equal_weight
GLD,0.19999999999999957,1747,equal_weight
GSG,0.19999999999999957,1747,equal_weight
SGOV,0.19999999999999957,1747,equal_weight
VT,0.19999999999999957,1747,equal_weight
BND,0.3000000000000002,1748,min_variance
GLD,0.09999999999999978,1748,min_variance
GSG,0.09999999999999978,1748,min_variance
SGOV,0.39999999999999913,1748,min_variance
VT,0.09999999999999978,1748,min_variance
BND,0.22065598290598312,1748,max_sharpe
GLD,0.250822136752137,1748,max_sharpe
GSG,0.1346258974358973,1748,max_sharpe
SGOV,0.16514564102564094,1748,max_sharpe
VT,0.22875025641025634,1748,max_sharpe
BND,0.0,1748,market_cap
GLD,0.0,1748,market_cap
GSG,0.0,1748,market_cap
SGOV,0.0,1748,market_cap
VT,1.0,1748,market_cap
BND,0.19999999999999957,1748,equal_weight
GLD,0.19999999999999957,1748,equal_weight
GSG,0.19999999999999957,1748,equal_weight
SGOV,0.19999999999999957,1748,equal_weight
VT,0.19999999999999957,1748,equal_weight
BND,0.3000000000000002,1749,min_variance
GLD,0.09999999999999978,1749,min_variance
GSG,0.09999999999999978,1749,min_variance
SGOV,0.39999999999999913,1749,min_variance
VT,0.09999999999999978,1749,min_variance
BND,0.2510047863247864,1749,max_sharpe
GLD,0.26950991452991474,1749,max_sharpe
GSG,0.10005017094017073,1749,max_sharpe
SGOV,0.20946153846153842,1749,max_sharpe
VT,0.1699736752136754,1749,max_sharpe
BND,0.0,1749,market_cap
GLD,0.0,1749,market_cap
GSG,0.0,1749,market_cap
SGOV,0.0,1749,market_cap
VT,1.0,1749,market_cap
BND,0.19999999999999957,1749,equal_weight
GLD,0.19999999999999957,1749,equal_weight
GSG,0.19999999999999957,1749,equal_weight
SGOV,0.19999999999999957,1749,equal_weight
VT,0.19999999999999957,1749,equal_weight
BND,0.3000000000000002,1750,min_variance
GLD,0.09999999999999978,1750,min_variance
GSG,0.09999999999999978,1750,min_variance
SGOV,0.39999999999999913,1750,min_variance
VT,0.09999999999999978,1750,min_variance
BND,0.22614444444444493,1750,max_sharpe
GLD,0.21914991452991442,1750,max_sharpe
GSG,0.13001888888888868,1750,max_sharpe
SGOV,0.23861940170940174,1750,max_sharpe
VT,0.18606777777777767,1750,max_sharpe
BND,0.0,1750,market_cap
GLD,0.0,1750,market_cap
GSG,0.0,1750,market_cap
SGOV,0.0,1750,market_cap
VT,1.0,1750,market_cap
BND,0.19999999999999957,1750,equal_weight
GLD,0.19999999999999957,1750,equal_weight
GSG,0.19999999999999957,1750,equal_weight
SGOV,0.19999999999999957,1750,equal_weight
VT,0.19999999999999957,1750,equal_weight
BND,0.3000000000000002,1751,min_variance
GLD,0.09999999999999978,1751,min_variance
GSG,0.09999999999999978,1751,min_variance
SGOV,0.39999999999999913,1751,min_variance
VT,0.09999999999999978,1751,min_variance
BND,0.20667290598290655,1751,max_sharpe
GLD,0.3158384615384611,1751,max_sharpe
GSG,0.1368341880341878,1751,max_sharpe
SGOV,0.23940726495726503,1751,max_sharpe
VT,0.10124726495726474,1751,max_sharpe
BND,0.0,1751,market_cap
GLD,0.0,1751,market_cap
GSG,0.0,1751,market_cap
SGOV,0.0,1751,market_cap
VT,1.0,1751,market_cap
BND,0.19999999999999957,1751,equal_weight
GLD,0.19999999999999957,1751,equal_weight
GSG,0.19999999999999957,1751,equal_weight
SGOV,0.19999999999999957,1751,equal_weight
VT,0.19999999999999957,1751,equal_weight
BND,0.3000000000000002,1752,min_variance
GLD,0.09999999999999978,1752,min_variance
GSG,0.09999999999999978,1752,min_variance
SGOV,0.39999999999999913,1752,min_variance
VT,0.09999999999999978,1752,min_variance
BND,0.30496188034188,1752,max_sharpe
GLD,0.15475700854700844,1752,max_sharpe
GSG,0.10391897435897417,1752,max_sharpe
SGOV,0.19431017094017092,1752,max_sharpe
VT,0.24205213675213688,1752,max_sharpe
BND,0.0,1752,market_cap
GLD,0.0,1752,market_cap
GSG,0.0,1752,market_cap
SGOV,0.0,1752,market_cap
VT,1.0,1752,market_cap
BND,0.19999999999999957,1752,equal_weight
GLD,0.19999999999999957,1752,equal_weight
GSG,0.19999999999999957,1752,equal_weight
SGOV,0.19999999999999957,1752,equal_weight
VT,0.19999999999999957,1752,equal_weight
BND,0.3000000000000002,1753,min_variance
GLD,0.09999999999999978,1753,min_variance
GSG,0.09999999999999978,1753,min_variance
SGOV,0.39999999999999913,1753,min_variance
VT,0.09999999999999978,1753,min_variance
BND,0.2021626495726495,1753,max_sharpe
GLD,0.2126838461538466,1753,max_sharpe
GSG,0.16507623931623966,1753,max_sharpe
SGOV,0.26649888888888906,1753,max_sharpe
VT,0.15357837606837596,1753,max_sharpe
BND,0.0,1753,market_cap
GLD,0.0,1753,market_cap
GSG,0.0,1753,market_cap
SGOV,0.0,1753,market_cap
VT,1.0,1753,market_cap
BND,0.19999999999999957,1753,equal_weight
GLD,0.19999999999999957,1753,equal_weight
GSG,0.19999999999999957,1753,equal_weight
SGOV,0.19999999999999957,1753,equal_weight
VT,0.19999999999999957,1753,equal_weight
BND,0.3000000000000002,1754,min_variance
GLD,0.09999999999999978,1754,min_variance
GSG,0.09999999999999978,1754,min_variance
SGOV,0.39999999999999913,1754,min_variance
VT,0.09999999999999978,1754,min_variance
BND,0.29792333333333343,1754,max_sharpe
GLD,0.32064965811965784,1754,max_sharpe
GSG,0.09999999999999978,1754,max_sharpe
SGOV,0.18051273504273513,1754,max_sharpe
VT,0.10091418803418782,1754,max_sharpe
BND,0.0,1754,market_cap
GLD,0.0,1754,market_cap
GSG,0.0,1754,market_cap
SGOV,0.0,1754,market_cap
VT,1.0,1754,market_cap
BND,0.19999999999999957,1754,equal_weight
GLD,0.19999999999999957,1754,equal_weight
GSG,0.19999999999999957,1754,equal_weight
SGOV,0.19999999999999957,1754,equal_weight
VT,0.19999999999999957,1754,equal_weight
BND,0.3000000000000002,1755,min_variance
GLD,0.09999999999999978,1755,min_variance
GSG,0.09999999999999978,1755,min_variance
SGOV,0.39999999999999913,1755,min_variance
VT,0.09999999999999978,1755,min_variance
BND,0.1963023931623939,1755,max_sharpe
GLD,0.17234358974358982,1755,max_sharpe
GSG,0.17606820512820537,1755,max_sharpe
SGOV,0.25216863247863247,1755,max_sharpe
VT,0.20311709401709394,1755,max_sharpe
BND,0.0,1755,market_cap
GLD,0.0,1755,market_cap
GSG,0.0,1755,market_cap
SGOV,0.0,1755,market_cap
VT,1.0,1755,market_cap
BND,0.19999999999999957,1755,equal_weight
GLD,0.19999999999999957,1755,equal_weight
GSG,0.19999999999999957,1755,equal_weight
SGOV,0.19999999999999957,1755,equal_weight
VT,0.19999999999999957,1755,equal_weight
BND,0.3000000000000002,1756,min_variance
GLD,0.09999999999999978,1756,min_variance
GSG,0.09999999999999978,1756,min_variance
SGOV,0.39999999999999913,1756,min_variance
VT,0.09999999999999978,1756,min_variance
BND,0.2662701709401711,1756,max_sharpe
GLD,0.24374735042735055,1756,max_sharpe
GSG,0.12271025641025625,1756,max_sharpe
SGOV,0.2118011965811971,1756,max_sharpe
VT,0.1554708547008546,1756,max_sharpe
BND,0.0,1756,market_cap
GLD,0.0,1756,market_cap
GSG,0.0,1756,market_cap
SGOV,0.0,1756,market_cap
VT,1.0,1756,market_cap
BND,0.19999999999999957,1756,equal_weight
GLD,0.19999999999999957,1756,equal_weight
GSG,0.19999999999999957,1756,equal_weight
SGOV,0.19999999999999957,1756,equal_weight
VT,0.19999999999999957,1756,equal_weight
BND,0.3000000000000002,1757,min_variance
GLD,0.09999999999999978,1757,min_variance
GSG,0.09999999999999978,1757,min_variance
SGOV,0.39999999999999913,1757,min_variance
VT,0.09999999999999978,1757,min_variance
BND,0.19131427350427338,1757,max_sharpe
GLD,0.12372854700854681,1757,max_sharpe
GSG,0.12565521367521346,1757,max_sharpe
SGOV,0.26016965811965814,1757,max_sharpe
VT,0.2991323931623931,1757,max_sharpe
BND,0.0,1757,market_cap
GLD,0.0,1757,market_cap
GSG,0.0,1757,market_cap
SGOV,0.0,1757,market_cap
VT,1.0,1757,market_cap
BND,0.19999999999999957,1757,equal_weight
GLD,0.19999999999999957,1757,equal_weight
GSG,0.19999999999999957,1757,equal_weight
SGOV,0.19999999999999957,1757,equal_weight
VT,0.19999999999999957,1757,equal_weight
BND,0.3000000000000002,1758,min_variance
GLD,0.09999999999999978,1758,min_variance
GSG,0.09999999999999978,1758,min_variance
SGOV,0.39999999999999913,1758,min_variance
VT,0.09999999999999978,1758,min_variance
BND,0.22796350427350415,1758,max_sharpe
GLD,0.23994213675213674,1758,max_sharpe
GSG,0.11731589743589727,1758,max_sharpe
SGOV,0.25187683760683804,1758,max_sharpe
VT,0.16290153846153846,1758,max_sharpe
BND,0.0,1758,market_cap
GLD,0.0,1758,market_cap
GSG,0.0,1758,market_cap
SGOV,0.0,1758,market_cap
VT,1.0,1758,market_cap
BND,0.19999999999999957,1758,equal_weight
GLD,0.19999999999999957,1758,equal_weight
GSG,0.19999999999999957,1758,equal_weight
SGOV,0.19999999999999957,1758,equal_weight
VT,0.19999999999999957,1758,equal_weight
BND,0.3000000000000002,1759,min_variance
GLD,0.09999999999999978,1759,min_variance
GSG,0.09999999999999978,1759,min_variance
SGOV,0.39999999999999913,1759,min_variance
VT,0.09999999999999978,1759,min_variance
BND,0.23685888888888873,1759,max_sharpe
GLD,0.15380427350427356,1759,max_sharpe
GSG,0.16605931623931663,1759,max_sharpe
SGOV,0.24072188034188075,1759,max_sharpe
VT,0.2025554700854699,1759,max_sharpe
BND,0.0,1759,market_cap
GLD,0.0,1759,market_cap
GSG,0.0,1759,market_cap
SGOV,0.0,1759,market_cap
VT,1.0,1759,market_cap
BND,0.19999999999999957,1759,equal_weight
GLD,0.19999999999999957,1759,equal_weight
GSG,0.19999999999999957,1759,equal_weight
SGOV,0.19999999999999957,1759,equal_weight
VT,0.19999999999999957,1759,equal_weight
BND,0.3000000000000002,1760,min_variance
GLD,0.09999999999999978,1760,min_variance
GSG,0.09999999999999978,1760,min_variance
SGOV,0.39999999999999913,1760,min_variance
VT,0.09999999999999978,1760,min_variance
BND,0.16525735042735049,1760,max_sharpe
GLD,0.31275760683760645,1760,max_sharpe
GSG,0.14224341880341876,1760,max_sharpe
SGOV,0.2342055555555559,1760,max_sharpe
VT,0.14553547008546996,1760,max_sharpe
BND,0.0,1760,market_cap
GLD,0.0,1760,market_cap
GSG,0.0,1760,market_cap
SGOV,0.0,1760,market_cap
VT,1.0,1760,market_cap
BND,0.19999999999999957,1760,equal_weight
GLD,0.19999999999999957,1760,equal_weight
GSG,0.19999999999999957,1760,equal_weight
SGOV,0.19999999999999957,1760,equal_weight
VT,0.19999999999999957,1760,equal_weight
BND,0.3000000000000002,1761,min_variance
GLD,0.09999999999999978,1761,min_variance
GSG,0.09999999999999978,1761,min_variance
SGOV,0.39999999999999913,1761,min_variance
VT,0.09999999999999978,1761,min_variance
BND,0.2123420512820514,1761,max_sharpe
GLD,0.24792017094017052,1761,max_sharpe
GSG,0.09999999999999978,1761,max_sharpe
SGOV,0.21133666666666723,1761,max_sharpe
VT,0.228401367521368,1761,max_sharpe
BND,0.0,1761,market_cap
GLD,0.0,1761,market_cap
GSG,0.0,1761,market_cap
SGOV,0.0,1761,market_cap
VT,1.0,1761,market_cap
BND,0.19999999999999957,1761,equal_weight
GLD,0.19999999999999957,1761,equal_weight
GSG,0.19999999999999957,1761,equal_weight
SGOV,0.19999999999999957,1761,equal_weight
VT,0.19999999999999957,1761,equal_weight
BND,0.3000000000000002,1762,min_variance
GLD,0.09999999999999978,1762,min_variance
GSG,0.09999999999999978,1762,min_variance
SGOV,0.39999999999999913,1762,min_variance
VT,0.09999999999999978,1762,min_variance
BND,0.25367452991453027,1762,max_sharpe
GLD,0.22783384615384614,1762,max_sharpe
GSG,0.10380974358974336,1762,max_sharpe
SGOV,0.2324578632478631,1762,max_sharpe
VT,0.18222435897435954,1762,max_sharpe
BND,0.0,1762,market_cap
GLD,0.0,1762,market_cap
GSG,0.0,1762,market_cap
SGOV,0.0,1762,market_cap
VT,1.0,1762,market_cap
BND,0.19999999999999957,1762,equal_weight
GLD,0.19999999999999957,1762,equal_weight
GSG,0.19999999999999957,1762,equal_weight
SGOV,0.19999999999999957,1762,equal_weight
VT,0.19999999999999957,1762,equal_weight
BND,0.3000000000000002,1763,min_variance
GLD,0.09999999999999978,1763,min_variance
GSG,0.09999999999999978,1763,min_variance
SGOV,0.39999999999999913,1763,min_variance
VT,0.09999999999999978,1763,min_variance
BND,0.1910348717948722,1763,max_sharpe
GLD,0.22019435897435885,1763,max_sharpe
GSG,0.10425444444444422,1763,max_sharpe
SGOV,0.24985196581196611,1763,max_sharpe
VT,0.23466444444444493,1763,max_sharpe
BND,0.0,1763,market_cap
GLD,0.0,1763,market_cap
GSG,0.0,1763,market_cap
SGOV,0.0,1763,market_cap
VT,1.0,1763,market_cap
BND,0.19999999999999957,1763,equal_weight
GLD,0.19999999999999957,1763,equal_weight
GSG,0.19999999999999957,1763,equal_weight
SGOV,0.19999999999999957,1763,equal_weight
VT,0.19999999999999957,1763,equal_weight
BND,0.3000000000000002,1764,min_variance
GLD,0.09999999999999978,1764,min_variance
GSG,0.09999999999999978,1764,min_variance
SGOV,0.39999999999999913,1764,min_variance
VT,0.09999999999999978,1764,min_variance
BND,0.27201512820512824,1764,max_sharpe
GLD,0.2780370085470085,1764,max_sharpe
GSG,0.1009505128205126,1764,max_sharpe
SGOV,0.18713760683760683,1764,max_sharpe
VT,0.16185982905982893,1764,max_sharpe
BND,0.0,1764,market_cap
GLD,0.0,1764,market_cap
GSG,0.0,1764,market_cap
SGOV,0.0,1764,market_cap
VT,1.0,1764,market_cap
BND,0.19999999999999957,1764,equal_weight
GLD,0.19999999999999957,1764,equal_weight
GSG,0.19999999999999957,1764,equal_weight
SGOV,0.19999999999999957,1764,equal_weight
VT,0.19999999999999957,1764,equal_weight
BND,0.3000000000000002,1765,min_variance
GLD,0.09999999999999978,1765,min_variance
GSG,0.09999999999999978,1765,min_variance
SGOV,0.39999999999999913,1765,min_variance
VT,0.09999999999999978,1765,min_variance
BND,0.20326316239316217,1765,max_sharpe
GLD,0.26378923076923083,1765,max_sharpe
GSG,0.10520461538461515,1765,max_sharpe
SGOV,0.19237051282051315,1765,max_sharpe
VT,0.2353723931623932,1765,max_sharpe
BND,0.0,1765,market_cap
GLD,0.0,1765,market_cap
GSG,0.0,1765,market_cap
SGOV,0.0,1765,market_cap
VT,1.0,1765,market_cap
BND,0.19999999999999957,1765,equal_weight
GLD,0.19999999999999957,1765,equal_weight
GSG,0.19999999999999957,1765,equal_weight
SGOV,0.19999999999999957,1765,equal_weight
VT,0.19999999999999957,1765,equal_weight
BND,0.3000000000000002,1766,min_variance
GLD,0.09999999999999978,1766,min_variance
GSG,0.09999999999999978,1766,min_variance
SGOV,0.39999999999999913,1766,min_variance
VT,0.09999999999999978,1766,min_variance
BND,0.2666273504273508,1766,max_sharpe
GLD,0.21516076923076924,1766,max_sharpe
GSG,0.10781786324786305,1766,max_sharpe
SGOV,0.2413934188034191,1766,max_sharpe
VT,0.16900051282051268,1766,max_sharpe
BND,0.0,1766,market_cap
GLD,0.0,1766,market_cap
GSG,0.0,1766,market_cap
SGOV,0.0,1766,market_cap
VT,1.0,1766,market_cap
BND,0.19999999999999957,1766,equal_weight
GLD,0.19999999999999957,1766,equal_weight
GSG,0.19999999999999957,1766,equal_weight
SGOV,0.19999999999999957,1766,equal_weight
VT,0.19999999999999957,1766,equal_weight
BND,0.3000000000000002,1767,min_variance
GLD,0.09999999999999978,1767,min_variance
GSG,0.09999999999999978,1767,min_variance
SGOV,0.39999999999999913,1767,min_variance
VT,0.09999999999999978,1767,min_variance
BND,0.24616153846153838,1767,max_sharpe
GLD,0.2902239316239314,1767,max_sharpe
GSG,0.10186273504273483,1767,max_sharpe
SGOV,0.19712752136752204,1767,max_sharpe
VT,0.16462418803418807,1767,max_sharpe
BND,0.0,1767,market_cap
GLD,0.0,1767,market_cap
GSG,0.0,1767,market_cap
SGOV,0.0,1767,market_cap
VT,1.0,1767,market_cap
BND,0.19999999999999957,1767,equal_weight
GLD,0.19999999999999957,1767,equal_weight
GSG,0.19999999999999957,1767,equal_weight
SGOV,0.19999999999999957,1767,equal_weight
VT,0.19999999999999957,1767,equal_weight
BND,0.3000000000000002,1768,min_variance
GLD,0.09999999999999978,1768,min_variance
GSG,0.09999999999999978,1768,min_variance
SGOV,0.39999999999999913,1768,min_variance
VT,0.09999999999999978,1768,min_variance
BND,0.20793401709401696,1768,max_sharpe
GLD,0.27114512820512815,1768,max_sharpe
GSG,0.12287017094017069,1768,max_sharpe
SGOV,0.1756200000000004,1768,max_sharpe
VT,0.22243085470085475,1768,max_sharpe
